measure,location,sex,age,cause,metric,year,val,upper,lower
5,11,3,27,976,2,2019,0.043454557945798535,0.047800666282439654,0.03938072938258804
5,88,3,27,589,2,2019,0.06795311490117888,0.07236377555714159,0.06332691130237855
5,99,3,27,491,2,2019,0.05274419670204524,0.055860485670798266,0.04995269633518528
5,121,3,27,491,2,2019,0.04311688634487977,0.04628219302879223,0.04011508664892154
5,131,3,27,1029,2,2019,0.008322311003748955,0.01020534426055815,0.006762395640641501
5,110,3,27,491,2,2019,0.06946139206310634,0.07329725693685023,0.06578215318370366
5,33,3,27,976,2,2019,0.057019049192159624,0.0627742152020205,0.052179064757559186
5,22,3,27,1029,2,2019,0.006453015361130271,0.008191262671273486,0.004991906500809646
5,66,3,27,976,2,2019,0.13380526969019652,0.14455975951124825,0.12425082215535749
5,11,3,27,1029,2,2019,0.005230705160399846,0.006076479969232791,0.004421900274781943
5,44,3,27,1029,2,2019,0.011154755541379974,0.013847256930198065,0.008940828706254783
5,55,3,27,976,2,2019,0.04866748570821468,0.05402287451317762,0.04367744818299851
5,164,3,27,976,2,2019,0.05712107659330086,0.06333078130827878,0.05134233946915776
5,164,3,27,1029,2,2019,0.003582098835067588,0.0043735549868638484,0.0028479565230637586
5,99,3,27,589,2,2019,0.07027765357089683,0.07501094367428673,0.06570077828968462
5,143,3,27,509,2,2019,0.01106116571081532,0.011955936323454432,0.010256748241586705
5,33,3,27,1029,2,2019,0.01030036073956715,0.011948584943817066,0.008700227975980008
5,153,3,27,1029,2,2019,0.005299086020322114,0.006967811044978228,0.004142650994470165
5,154,3,27,491,2,2019,0.07673516539410274,0.08042467095482826,0.07300474348025093
5,22,3,27,976,2,2019,0.16599311341786607,0.17838541002807504,0.1547927168803682
5,121,3,27,509,2,2019,0.01945536468757497,0.02070323990787586,0.018290364561628143
5,132,3,27,491,2,2019,0.054778695744078836,0.058196098863532233,0.051329313741048856
5,209,3,27,976,2,2019,0.04152449178233513,0.04606828081932447,0.037296447397751155
5,77,3,27,976,2,2019,0.06317117695131409,0.06974576343320042,0.05696414460108617
5,153,3,27,976,2,2019,0.07198789780954865,0.07957162475263874,0.06468254977546385
5,55,3,27,1029,2,2019,0.018488950890759692,0.02354953858147182,0.014803112910375714
